time(s),radius(cm),n_photon(cm^-3),n_pairs(cm^-3),n_W,n_Z,n_H
24460,743800000000000,48682888375885060,2087951697496019500000000000000000000,0,0,0
24461,743830000000000,48675034977675380,2087951697496019500000000000000000000,0,0,0
24462,743860000000000,48667183163014280,2087951697496019500000000000000000000,0,0,0
24463,743890000000000,48659332931518690,2087951697496019500000000000000000000,0,0,0
24464,743920000000000,48651484282805464,2087951697496019500000000000000000000,0,0,0
24465,743950000000000,48643637216491760,2087951697496019500000000000000000000,0,0,0
24466,743980000000000,48635791732194710,2087951697496019500000000000000000000,0,0,0
24467,744010000000000,48627947829531600,2087951697496019500000000000000000000,0,0,0
24468,744040000000000,48620105508119816,2087951697496019500000000000000000000,0,0,0
24469,744070000000000,48612264767576870,2087951697496019500000000000000000000,0,0,0
24470,744100000000000,48604425607520370,2087951697496019500000000000000000000,0,0,0
24471,744130000000000,48596588027567970,2087951697496019500000000000000000000,0,0,0
24472,744160000000000,48588752027337576,2087951697496019500000000000000000000,0,0,0
24473,744190000000000,48580917606447096,2087951697496019500000000000000000000,0,0,0
24474,744220000000000,48573084764514536,2087951697496019500000000000000000000,0,0,0
24475,744250000000000,48565253501158080,2087951697496019500000000000000000000,0,0,0
24476,744280000000000,48557423815995930,2087951697496019500000000000000000000,0,0,0
24477,744310000000000,48549595708646490,2087951697496019500000000000000000000,0,0,0
24478,744340000000000,48541769178728220,2087951697496019500000000000000000000,0,0,0
24479,744370000000000,48533944225859704,2087951697496019500000000000000000000,0,0,0
24480,744400000000000,48526120849659624,2087951697496019500000000000000000000,0,0,0
24481,744430000000000,48518299049746740,2087951697496019500000000000000000000,0,0,0
24482,744460000000000,48510478825739976,2087951697496019500000000000000000000,0,0,0
24483,744490000000000,48502660177258340,2087951697496019500000000000000000000,0,0,0
24484,744520000000000,48494843103920950,2087951697496019500000000000000000000,0,0,0
24485,744550000000000,48487027605347016,2087951697496019500000000000000000000,0,0,0
24486,744580000000000,48479213681155880,2087951697496019500000000000000000000,0,0,0
24487,744610000000000,48471401330966930,2087951697496019500000000000000000000,0,0,0
24488,744640000000000,48463590554399770,2087951697496019500000000000000000000,0,0,0
24489,744670000000000,48455781351074024,2087951697496019500000000000000000000,0,0,0
24490,744700000000000,48447973720609490,2087951697496019500000000000000000000,0,0,0
24491,744730000000000,48440167662625944,2087951697496019500000000000000000000,0,0,0
24492,744760000000000,48432363176743420,2087951697496019500000000000000000000,0,0,0
24493,744790000000000,48424560262582010,2087951697496019500000000000000000000,0,0,0
24494,744820000000000,48416758919761860,2087951697496019500000000000000000000,0,0,0
24495,744850000000000,48408959147903280,2087951697496019500000000000000000000,0,0,0
24496,744880000000000,48401160946626696,2087951697496019500000000000000000000,0,0,0
24497,744910000000000,48393364315552584,2087951697496019500000000000000000000,0,0,0
24498,744940000000000,48385569254301544,2087951697496019500000000000000000000,0,0,0
24499,744970000000000,48377775762494344,2087951697496019500000000000000000000,0,0,0
24500,745000000000000,48369983839751784,2087951697496019500000000000000000000,0,0,0
24501,745030000000000,48362193485694790,2087951697496019500000000000000000000,0,0,0
24502,745060000000000,48354404699944456,2087951697496019500000000000000000000,0,0,0
24503,745090000000000,48346617482121850,2087951697496019500000000000000000000,0,0,0
24504,745120000000000,48338831831848280,2087951697496019500000000000000000000,0,0,0
24505,745150000000000,48331047748745096,2087951697496019500000000000000000000,0,0,0
24506,745180000000000,48323265232433800,2087951697496019500000000000000000000,0,0,0
24507,745210000000000,48315484282535900,2087951697496019500000000000000000000,0,0,0
24508,745240000000000,48307704898673160,2087951697496019500000000000000000000,0,0,0
24509,745270000000000,48299927080467290,2087951697496019500000000000000000000,0,0,0
24510,745300000000000,48292150827540220,2087951697496019500000000000000000000,0,0,0
24511,745330000000000,48284376139513980,2087951697496019500000000000000000000,0,0,0
24512,745360000000000,48276603016010640,2087951697496019500000000000000000000,0,0,0
24513,745390000000000,48268831456652424,2087951697496019500000000000000000000,0,0,0
24514,745420000000000,48261061461061640,2087951697496019500000000000000000000,0,0,0
24515,745450000000000,48253293028860760,2087951697496019500000000000000000000,0,0,0
24516,745480000000000,48245526159672280,2087951697496019500000000000000000000,0,0,0
24517,745510000000000,48237760853118856,2087951697496019500000000000000000000,0,0,0
24518,745540000000000,48229997108823220,2087951697496019500000000000000000000,0,0,0
24519,745570000000000,48222234926408220,2087951697496019500000000000000000000,0,0,0
24520,745600000000000,48214474305496860,2087951697496019500000000000000000000,0,0,0
24521,745630000000000,48206715245712170,2087951697496019500000000000000000000,0,0,0
24522,745660000000000,48198957746677320,2087951697496019500000000000000000000,0,0,0
24523,745690000000000,48191201808015600,2087951697496019500000000000000000000,0,0,0
24524,745720000000000,48183447429350400,2087951697496019500000000000000000000,0,0,0
24525,745750000000000,48175694610305160,2087951697496019500000000000000000000,0,0,0
24526,745780000000000,48167943350503550,2087951697496019500000000000000000000,0,0,0
24527,745810000000000,48160193649569230,2087951697496019500000000000000000000,0,0,0
24528,745840000000000,48152445507126000,2087951697496019500000000000000000000,0,0,0
24529,745870000000000,48144698922797810,2087951697496019500000000000000000000,0,0,0
24530,745900000000000,48136953896208660,2087951697496019500000000000000000000,0,0,0
24531,745930000000000,48129210426982650,2087951697496019500000000000000000000,0,0,0
24532,745960000000000,48121468514744030,2087951697496019500000000000000000000,0,0,0
24533,745990000000000,48113728159117144,2087951697496019500000000000000000000,0,0,0
24534,746020000000000,48105989359726456,2087951697496019500000000000000000000,0,0,0
24535,746050000000000,48098252116196490,2087951697496019500000000000000000000,0,0,0
24536,746080000000000,48090516428151870,2087951697496019500000000000000000000,0,0,0
24537,746110000000000,48082782295217410,2087951697496019500000000000000000000,0,0,0
24538,746140000000000,48075049717017950,2087951697496019500000000000000000000,0,0,0
24539,746170000000000,48067318693178460,2087951697496019500000000000000000000,0,0,0
24540,746200000000000,48059589223324020,2087951697496019500000000000000000000,0,0,0
24541,746230000000000,48051861307079790,2087951697496019500000000000000000000,0,0,0
24542,746260000000000,48044134944071120,2087951697496019500000000000000000000,0,0,0
24543,746290000000000,48036410133923330,2087951697496019500000000000000000000,0,0,0
24544,746320000000000,48028686876261970,2087951697496019500000000000000000000,0,0,0
24545,746350000000000,48020965170712616,2087951697496019500000000000000000000,0,0,0
24546,746380000000000,48013245016900990,2087951697496019500000000000000000000,0,0,0
24547,746410000000000,48005526414452856,2087951697496019500000000000000000000,0,0,0
24548,746440000000000,47997809362994230,2087951697496019500000000000000000000,0,0,0
24549,746470000000000,47990093862151064,2087951697496019500000000000000000000,0,0,0
24550,746500000000000,47982379911549540,2087951697496019500000000000000000000,0,0,0
24551,746530000000000,47974667510815820,2087951697496019500000000000000000000,0,0,0
24552,746560000000000,47966956659576290,2087951697496019500000000000000000000,0,0,0
24553,746590000000000,47959247357457430,2087951697496019500000000000000000000,0,0,0
24554,746620000000000,47951539604085736,2087951697496019500000000000000000000,0,0,0
24555,746650000000000,47943833399087840,2087951697496019500000000000000000000,0,0,0
24556,746680000000000,47936128742090590,2087951697496019500000000000000000000,0,0,0
24557,746710000000000,47928425632720810,2087951697496019500000000000000000000,0,0,0
24558,746740000000000,47920724070605430,2087951697496019500000000000000000000,0,0,0
24559,746770000000000,47913024055371560,2087951697496019500000000000000000000,0,0,0
24560,746800000000000,47905325586646410,2087951697496019500000000000000000000,0,0,0
24561,746830000000000,47897628664057220,2087951697496019500000000000000000000,0,0,0
24562,746860000000000,47889933287231400,2087951697496019500000000000000000000,0,0,0
24563,746890000000000,47882239455796420,2087951697496019500000000000000000000,0,0,0
24564,746920000000000,47874547169379910,2087951697496019500000000000000000000,0,0,0
24565,746950000000000,47866856427609560,2087951697496019500000000000000000000,0,0,0
24566,746980000000000,47859167230113170,2087951697496019500000000000000000000,0,0,0
24567,747010000000000,47851479576518670,2087951697496019500000000000000000000,0,0,0
24568,747040000000000,47843793466454100,2087951697496019500000000000000000000,0,0,0
24569,747070000000000,47836108899547510,2087951697496019500000000000000000000,0,0,0
24570,747100000000000,47828425875427200,2087951697496019500000000000000000000,0,0,0
24571,747130000000000,47820744393721464,2087951697496019500000000000000000000,0,0,0
24572,747160000000000,47813064454058740,2087951697496019500000000000000000000,0,0,0
24573,747190000000000,47805386056067590,2087951697496019500000000000000000000,0,0,0
24574,747220000000000,47797709199376620,2087951697496019500000000000000000000,0,0,0
24575,747250000000000,47790033883614600,2087951697496019500000000000000000000,0,0,0
24576,747280000000000,47782360108410390,2087951697496019500000000000000000000,0,0,0
24577,747310000000000,47774687873392984,2087951697496019500000000000000000000,0,0,0
24578,747340000000000,47767017178191340,2087951697496019500000000000000000000,0,0,0
24579,747370000000000,47759348022434740,2087951697496019500000000000000000000,0,0,0
24580,747400000000000,47751680405752350,2087951697496019500000000000000000000,0,0,0
24581,747430000000000,47744014327773640,2087951697496019500000000000000000000,0,0,0
24582,747460000000000,47736349788128024,2087951697496019500000000000000000000,0,0,0
24583,747490000000000,47728686786445100,2087951697496019500000000000000000000,0,0,0
24584,747520000000000,47721025322354550,2087951697496019500000000000000000000,0,0,0
24585,747550000000000,47713365395486200,2087951697496019500000000000000000000,0,0,0
24586,747580000000000,47705707005469890,2087951697496019500000000000000000000,0,0,0
24587,747610000000000,47698050151935660,2087951697496019500000000000000000000,0,0,0
24588,747640000000000,47690394834513624,2087951697496019500000000000000000000,0,0,0
24589,747670000000000,47682741052833920,2087951697496019500000000000000000000,0,0,0
24590,747700000000000,47675088806526936,2087951697496019500000000000000000000,0,0,0
24591,747730000000000,47667438095223020,2087951697496019500000000000000000000,0,0,0
24592,747760000000000,47659788918552760,2087951697496019500000000000000000000,0,0,0
24593,747790000000000,47652141276146710,2087951697496019500000000000000000000,0,0,0
24594,747820000000000,47644495167635630,2087951697496019500000000000000000000,0,0,0
24595,747850000000000,47636850592650350,2087951697496019500000000000000000000,0,0,0
24596,747880000000000,47629207550821800,2087951697496019500000000000000000000,0,0,0
24597,747910000000000,47621566041781010,2087951697496019500000000000000000000,0,0,0
24598,747940000000000,47613926065159120,2087951697496019500000000000000000000,0,0,0
24599,747970000000000,47606287620587384,2087951697496019500000000000000000000,0,0,0
24600,748000000000000,47598650707697140,2087951697496019500000000000000000000,0,0,0
24601,748030000000000,47591015326119830,2087951697496019500000000000000000000,0,0,0
24602,748060000000000,47583381475487040,2087951697496019500000000000000000000,0,0,0
24603,748090000000000,47575749155430390,2087951697496019500000000000000000000,0,0,0
24604,748120000000000,47568118365581656,2087951697496019500000000000000000000,0,0,0
24605,748150000000000,47560489105572700,2087951697496019500000000000000000000,0,0,0
24606,748180000000000,47552861375035490,2087951697496019500000000000000000000,0,0,0
24607,748210000000000,47545235173602110,2087951697496019500000000000000000000,0,0,0
24608,748240000000000,47537610500904740,2087951697496019500000000000000000000,0,0,0
24609,748270000000000,47529987356575610,2087951697496019500000000000000000000,0,0,0
24610,748300000000000,47522365740247130,2087951697496019500000000000000000000,0,0,0
24611,748330000000000,47514745651551784,2087951697496019500000000000000000000,0,0,0
24612,748360000000000,47507127090122180,2087951697496019500000000000000000000,0,0,0
24613,748390000000000,47499510055590960,2087951697496019500000000000000000000,0,0,0
24614,748420000000000,47491894547590950,2087951697496019500000000000000000000,0,0,0
24615,748450000000000,47484280565755050,2087951697496019500000000000000000000,0,0,0
24616,748480000000000,47476668109716260,2087951697496019500000000000000000000,0,0,0
24617,748510000000000,47469057179107630,2087951697496019500000000000000000000,0,0,0
24618,748540000000000,47461447773562430,2087951697496019500000000000000000000,0,0,0
24619,748570000000000,47453839892713930,2087951697496019500000000000000000000,0,0,0
24620,748600000000000,47446233536195550,2087951697496019500000000000000000000,0,0,0
24621,748630000000000,47438628703640850,2087951697496019500000000000000000000,0,0,0
24622,748660000000000,47431025394683360,2087951697496019500000000000000000000,0,0,0
24623,748690000000000,47423423608956840,2087951697496019500000000000000000000,0,0,0
24624,748720000000000,47415823346095130,2087951697496019500000000000000000000,0,0,0
24625,748750000000000,47408224605732130,2087951697496019500000000000000000000,0,0,0
24626,748780000000000,47400627387501880,2087951697496019500000000000000000000,0,0,0
24627,748810000000000,47393031691038470,2087951697496019500000000000000000000,0,0,0
24628,748840000000000,47385437515976200,2087951697496019500000000000000000000,0,0,0
24629,748870000000000,47377844861949360,2087951697496019500000000000000000000,0,0,0
24630,748900000000000,47370253728592390,2087951697496019500000000000000000000,0,0,0
24631,748930000000000,47362664115539850,2087951697496019500000000000000000000,0,0,0
24632,748960000000000,47355076022426370,2087951697496019500000000000000000000,0,0,0
24633,748990000000000,47347489448886680,2087951697496019500000000000000000000,0,0,0
24634,749020000000000,47339904394555650,2087951697496019500000000000000000000,0,0,0
24635,749050000000000,47332320859068220,2087951697496019500000000000000000000,0,0,0
24636,749080000000000,47324738842059450,2087951697496019500000000000000000000,0,0,0
24637,749110000000000,47317158343164480,2087951697496019500000000000000000000,0,0,0
24638,749140000000000,47309579362018580,2087951697496019500000000000000000000,0,0,0
24639,749170000000000,47302001898257064,2087951697496019500000000000000000000,0,0,0
24640,749200000000000,47294425951515480,2087951697496019500000000000000000000,0,0,0
24641,749230000000000,47286851521429304,2087951697496019500000000000000000000,0,0,0
24642,749260000000000,47279278607634250,2087951697496019500000000000000000000,0,0,0
24643,749290000000000,47271707209766090,2087951697496019500000000000000000000,0,0,0
24644,749320000000000,47264137327460670,2087951697496019500000000000000000000,0,0,0
24645,749350000000000,47256568960353950,2087951697496019500000000000000000000,0,0,0
24646,749380000000000,47249002108082040,2087951697496019500000000000000000000,0,0,0
24647,749410000000000,47241436770281096,2087951697496019500000000000000000000,0,0,0
24648,749440000000000,47233872946587360,2087951697496019500000000000000000000,0,0,0
24649,749470000000000,47226310636637280,2087951697496019500000000000000000000,0,0,0
24650,749500000000000,47218749840067300,2087951697496019500000000000000000000,0,0,0
24651,749530000000000,47211190556514020,2087951697496019500000000000000000000,0,0,0
24652,749560000000000,47203632785614090,2087951697496019500000000000000000000,0,0,0
24653,749590000000000,47196076527004300,2087951697496019500000000000000000000,0,0,0
24654,749620000000000,47188521780321580,2087951697496019500000000000000000000,0,0,0
24655,749650000000000,47180968545202910,2087951697496019500000000000000000000,0,0,0
24656,749680000000000,47173416821285336,2087951697496019500000000000000000000,0,0,0
24657,749710000000000,47165866608206104,2087951697496019500000000000000000000,0,0,0
24658,749740000000000,47158317905602490,2087951697496019500000000000000000000,0,0,0
24659,749770000000000,47150770713111870,2087951697496019500000000000000000000,0,0,0
24660,749800000000000,47143225030371760,2087951697496019500000000000000000000,0,0,0
24661,749830000000000,47135680857019784,2087951697496019500000000000000000000,0,0,0
24662,749860000000000,47128138192693600,2087951697496019500000000000000000000,0,0,0
24663,749890000000000,47120597037031020,2087951697496019500000000000000000000,0,0,0
24664,749920000000000,47113057389669976,2087951697496019500000000000000000000,0,0,0
24665,749950000000000,47105519250248430,2087951697496019500000000000000000000,0,0,0
24666,749980000000000,47097982618404510,2087951697496019500000000000000000000,0,0,0
24667,750010000000000,47090447493776456,2087951697496019500000000000000000000,0,0,0
24668,750040000000000,47082913876002540,2087951697496019500000000000000000000,0,0,0
24669,750070000000000,47075381764721180,2087951697496019500000000000000000000,0,0,0
24670,750100000000000,47067851159570890,2087951697496019500000000000000000000,0,0,0
24671,750130000000000,47060322060190264,2087951697496019500000000000000000000,0,0,0
24672,750160000000000,47052794466218024,2087951697496019500000000000000000000,0,0,0
24673,750190000000000,47045268377293010,2087951697496019500000000000000000000,0,0,0
24674,750220000000000,47037743793054130,2087951697496019500000000000000000000,0,0,0
24675,750250000000000,47030220713140380,2087951697496019500000000000000000000,0,0,0
24676,750280000000000,47022699137190890,2087951697496019500000000000000000000,0,0,0
24677,750310000000000,47015179064844880,2087951697496019500000000000000000000,0,0,0
24678,750340000000000,47007660495741670,2087951697496019500000000000000000000,0,0,0
24679,750370000000000,47000143429520696,2087951697496019500000000000000000000,0,0,0
24680,750400000000000,46992627865821450,2087951697496019500000000000000000000,0,0,0
24681,750430000000000,46985113804283580,2087951697496019500000000000000000000,0,0,0
24682,750460000000000,46977601244546810,2087951697496019500000000000000000000,0,0,0
24683,750490000000000,46970090186250930,2087951697496019500000000000000000000,0,0,0
24684,750520000000000,46962580629035900,2087951697496019500000000000000000000,0,0,0
24685,750550000000000,46955072572541750,2087951697496019500000000000000000000,0,0,0
24686,750580000000000,46947566016408600,2087951697496019500000000000000000000,0,0,0
24687,750610000000000,46940060960276670,2087951697496019500000000000000000000,0,0,0
24688,750640000000000,46932557403786290,2087951697496019500000000000000000000,0,0,0
24689,750670000000000,46925055346577864,2087951697496019500000000000000000000,0,0,0
24690,750700000000000,46917554788291970,2087951697496019500000000000000000000,0,0,0
24691,750730000000000,46910055728569220,2087951697496019500000000000000000000,0,0,0
24692,750760000000000,46902558167050300,2087951697496019500000000000000000000,0,0,0
24693,750790000000000,46895062103376100,2087951697496019500000000000000000000,0,0,0
24694,750820000000000,46887567537187560,2087951697496019500000000000000000000,0,0,0
24695,750850000000000,46880074468125660,2087951697496019500000000000000000000,0,0,0
24696,750880000000000,46872582895831550,2087951697496019500000000000000000000,0,0,0
24697,750910000000000,46865092819946480,2087951697496019500000000000000000000,0,0,0
24698,750940000000000,46857604240111770,2087951697496019500000000000000000000,0,0,0
24699,750970000000000,46850117155968850,2087951697496019500000000000000000000,0,0,0
24700,751000000000000,46842631567159240,2087951697496019500000000000000000000,0,0,0
24701,751030000000000,46835147473324610,2087951697496019500000000000000000000,0,0,0
24702,751060000000000,46827664874106664,2087951697496019500000000000000000000,0,0,0
24703,751090000000000,46820183769147250,2087951697496019500000000000000000000,0,0,0
24704,751120000000000,46812704158088300,2087951697496019500000000000000000000,0,0,0
24705,751150000000000,46805226040571860,2087951697496019500000000000000000000,0,0,0
24706,751180000000000,46797749416240030,2087951697496019500000000000000000000,0,0,0
24707,751210000000000,46790274284735070,2087951697496019500000000000000000000,0,0,0
24708,751240000000000,46782800645699336,2087951697496019500000000000000000000,0,0,0
24709,751270000000000,46775328498775200,2087951697496019500000000000000000000,0,0,0
24710,751300000000000,46767857843605260,2087951697496019500000000000000000000,0,0,0
24711,751330000000000,46760388679832120,2087951697496019500000000000000000000,0,0,0
24712,751360000000000,46752921007098500,2087951697496019500000000000000000000,0,0,0
24713,751390000000000,46745454825047270,2087951697496019500000000000000000000,0,0,0
24714,751420000000000,46737990133321340,2087951697496019500000000000000000000,0,0,0
24715,751450000000000,46730526931563720,2087951697496019500000000000000000000,0,0,0
24716,751480000000000,46723065219417600,2087951697496019500000000000000000000,0,0,0
24717,751510000000000,46715604996526190,2087951697496019500000000000000000000,0,0,0
24718,751540000000000,46708146262532810,2087951697496019500000000000000000000,0,0,0
24719,751570000000000,46700689017080870,2087951697496019500000000000000000000,0,0,0
24720,751600000000000,46693233259813960,2087951697496019500000000000000000000,0,0,0
24721,751630000000000,46685778990375670,2087951697496019500000000000000000000,0,0,0
24722,751660000000000,46678326208409780,2087951697496019500000000000000000000,0,0,0
24723,751690000000000,46670874913560050,2087951697496019500000000000000000000,0,0,0
24724,751720000000000,46663425105470456,2087951697496019500000000000000000000,0,0,0
24725,751750000000000,46655976783785010,2087951697496019500000000000000000000,0,0,0
24726,751780000000000,46648529948147820,2087951697496019500000000000000000000,0,0,0
24727,751810000000000,46641084598203200,2087951697496019500000000000000000000,0,0,0
24728,751840000000000,46633640733595370,2087951697496019500000000000000000000,0,0,0
24729,751870000000000,46626198353968824,2087951697496019500000000000000000000,0,0,0
24730,751900000000000,46618757458968070,2087951697496019500000000000000000000,0,0,0
24731,751930000000000,46611318048237736,2087951697496019500000000000000000000,0,0,0
24732,751960000000000,46603880121422550,2087951697496019500000000000000000000,0,0,0
24733,751990000000000,46596443678167304,2087951697496019500000000000000000000,0,0,0
24734,752020000000000,46589008718116960,2087951697496019500000000000000000000,0,0,0
24735,752050000000000,46581575240916540,2087951697496019500000000000000000000,0,0,0
24736,752080000000000,46574143246211150,2087951697496019500000000000000000000,0,0,0
24737,752110000000000,46566712733646010,2087951697496019500000000000000000000,0,0,0
24738,752140000000000,46559283702866456,2087951697496019500000000000000000000,0,0,0
24739,752170000000000,46551856153517890,2087951697496019500000000000000000000,0,0,0
24740,752200000000000,46544430085245820,2087951697496019500000000000000000000,0,0,0
24741,752230000000000,46537005497695900,2087951697496019500000000000000000000,0,0,0
24742,752260000000000,46529582390513784,2087951697496019500000000000000000000,0,0,0
24743,752290000000000,46522160763345370,2087951697496019500000000000000000000,0,0,0
24744,752320000000000,46514740615836480,2087951697496019500000000000000000000,0,0,0
24745,752350000000000,46507321947633230,2087951697496019500000000000000000000,0,0,0
24746,752380000000000,46499904758381650,2087951697496019500000000000000000000,0,0,0
24747,752410000000000,46492489047727944,2087951697496019500000000000000000000,0,0,0
24748,752440000000000,46485074815318480,2087951697496019500000000000000000000,0,0,0
24749,752470000000000,46477662060799630,2087951697496019500000000000000000000,0,0,0
24750,752500000000000,46470250783817900,2087951697496019500000000000000000000,0,0,0
24751,752530000000000,46462840984019900,2087951697496019500000000000000000000,0,0,0
24752,752560000000000,46455432661052330,2087951697496019500000000000000000000,0,0,0
24753,752590000000000,46448025814561990,2087951697496019500000000000000000000,0,0,0
24754,752620000000000,46440620444195784,2087951697496019500000000000000000000,0,0,0
24755,752650000000000,46433216549600720,2087951697496019500000000000000000000,0,0,0
24756,752680000000000,46425814130423880,2087951697496019500000000000000000000,0,0,0
24757,752710000000000,46418413186312460,2087951697496019500000000000000000000,0,0,0
24758,752740000000000,46411013716913780,2087951697496019500000000000000000000,0,0,0
24759,752770000000000,46403615721875180,2087951697496019500000000000000000000,0,0,0
24760,752800000000000,46396219200844210,2087951697496019500000000000000000000,0,0,0
24761,752830000000000,46388824153468390,2087951697496019500000000000000000000,0,0,0
24762,752860000000000,46381430579395496,2087951697496019500000000000000000000,0,0,0
24763,752890000000000,46374038478273240,2087951697496019500000000000000000000,0,0,0
24764,752920000000000,46366647849749530,2087951697496019500000000000000000000,0,0,0
24765,752950000000000,46359258693472350,2087951697496019500000000000000000000,0,0,0
24766,752980000000000,46351871009089810,2087951697496019500000000000000000000,0,0,0
24767,753010000000000,46344484796250024,2087951697496019500000000000000000000,0,0,0
24768,753040000000000,46337100054601320,2087951697496019500000000000000000000,0,0,0
24769,753070000000000,46329716783792040,2087951697496019500000000000000000000,0,0,0
24770,753100000000000,46322334983470696,2087951697496019500000000000000000000,0,0,0
24771,753130000000000,46314954653285820,2087951697496019500000000000000000000,0,0,0
24772,753160000000000,46307575792886100,2087951697496019500000000000000000000,0,0,0
24773,753190000000000,46300198401920300,2087951697496019500000000000000000000,0,0,0
24774,753220000000000,46292822480037290,2087951697496019500000000000000000000,0,0,0
24775,753250000000000,46285448026886000,2087951697496019500000000000000000000,0,0,0
24776,753280000000000,46278075042115520,2087951697496019500000000000000000000,0,0,0
24777,753310000000000,46270703525375010,2087951697496019500000000000000000000,0,0,0
24778,753340000000000,46263333476313730,2087951697496019500000000000000000000,0,0,0
24779,753370000000000,46255964894581016,2087951697496019500000000000000000000,0,0,0
24780,753400000000000,46248597779826344,2087951697496019500000000000000000000,0,0,0
24781,753430000000000,46241232131699220,2087951697496019500000000000000000000,0,0,0
24782,753460000000000,46233867949849304,2087951697496019500000000000000000000,0,0,0
24783,753490000000000,46226505233926376,2087951697496019500000000000000000000,0,0,0
24784,753520000000000,46219143983580230,2087951697496019500000000000000000000,0,0,0
24785,753550000000000,46211784198460856,2087951697496019500000000000000000000,0,0,0
24786,753580000000000,46204425878218260,2087951697496019500000000000000000000,0,0,0
24787,753610000000000,46197069022502580,2087951697496019500000000000000000000,0,0,0
24788,753640000000000,46189713630964040,2087951697496019500000000000000000000,0,0,0
24789,753670000000000,46182359703252990,2087951697496019500000000000000000000,0,0,0
24790,753700000000000,46175007239019820,2087951697496019500000000000000000000,0,0,0
24791,753730000000000,46167656237915100,2087951697496019500000000000000000000,0,0,0
24792,753760000000000,46160306699589450,2087951697496019500000000000000000000,0,0,0
24793,753790000000000,46152958623693544,2087951697496019500000000000000000000,0,0,0
24794,753820000000000,46145612009878230,2087951697496019500000000000000000000,0,0,0
24795,753850000000000,46138266857794440,2087951697496019500000000000000000000,0,0,0
24796,753880000000000,46130923167093140,2087951697496019500000000000000000000,0,0,0
24797,753910000000000,46123580937425450,2087951697496019500000000000000000000,0,0,0
24798,753940000000000,46116240168442600,2087951697496019500000000000000000000,0,0,0
24799,753970000000000,46108900859795864,2087951697496019500000000000000000000,0,0,0
24800,754000000000000,46101563011136680,2087951697496019500000000000000000000,0,0,0
24801,754030000000000,46094226622116490,2087951697496019500000000000000000000,0,0,0
24802,754060000000000,46086891692386930,2087951697496019500000000000000000000,0,0,0
24803,754090000000000,46079558221599700,2087951697496019500000000000000000000,0,0,0
24804,754120000000000,46072226209406520,2087951697496019500000000000000000000,0,0,0
24805,754150000000000,46064895655459330,2087951697496019500000000000000000000,0,0,0
24806,754180000000000,46057566559410120,2087951697496019500000000000000000000,0,0,0
24807,754210000000000,46050238920910940,2087951697496019500000000000000000000,0,0,0
24808,754240000000000,46042912739613980,2087951697496019500000000000000000000,0,0,0
24809,754270000000000,46035588015171480,2087951697496019500000000000000000000,0,0,0
24810,754300000000000,46028264747235880,2087951697496019500000000000000000000,0,0,0
24811,754330000000000,46020942935459580,2087951697496019500000000000000000000,0,0,0
24812,754360000000000,46013622579495150,2087951697496019500000000000000000000,0,0,0
24813,754390000000000,46006303678995290,2087951697496019500000000000000000000,0,0,0
24814,754420000000000,45998986233612680,2087951697496019500000000000000000000,0,0,0
24815,754450000000000,45991670243000264,2087951697496019500000000000000000000,0,0,0
24816,754480000000000,45984355706810950,2087951697496019500000000000000000000,0,0,0
24817,754510000000000,45977042624697750,2087951697496019500000000000000000000,0,0,0
24818,754540000000000,45969730996313870,2087951697496019500000000000000000000,0,0,0
24819,754570000000000,45962420821312500,2087951697496019500000000000000000000,0,0,0
24820,754600000000000,45955112099346980,2087951697496019500000000000000000000,0,0,0
24821,754630000000000,45947804830070760,2087951697496019500000000000000000000,0,0,0
24822,754660000000000,45940499013137380,2087951697496019500000000000000000000,0,0,0
24823,754690000000000,45933194648200410,2087951697496019500000000000000000000,0,0,0
24824,754720000000000,45925891734913624,2087951697496019500000000000000000000,0,0,0
24825,754750000000000,45918590272930840,2087951697496019500000000000000000000,0,0,0
24826,754780000000000,45911290261905940,2087951697496019500000000000000000000,0,0,0
24827,754810000000000,45903991701492940,2087951697496019500000000000000000000,0,0,0
24828,754840000000000,45896694591345960,2087951697496019500000000000000000000,0,0,0
24829,754870000000000,45889398931119210,2087951697496019500000000000000000000,0,0,0
24830,754900000000000,45882104720466960,2087951697496019500000000000000000000,0,0,0
24831,754930000000000,45874811959043590,2087951697496019500000000000000000000,0,0,0
24832,754960000000000,45867520646503670,2087951697496019500000000000000000000,0,0,0
24833,754990000000000,45860230782501720,2087951697496019500000000000000000000,0,0,0
24834,755020000000000,45852942366692420,2087951697496019500000000000000000000,0,0,0
24835,755050000000000,45845655398730580,2087951697496019500000000000000000000,0,0,0
24836,755080000000000,45838369878271064,2087951697496019500000000000000000000,0,0,0
24837,755110000000000,45831085804968840,2087951697496019500000000000000000000,0,0,0
24838,755140000000000,45823803178478984,2087951697496019500000000000000000000,0,0,0
24839,755170000000000,45816521998456620,2087951697496019500000000000000000000,0,0,0
24840,755200000000000,45809242264557080,2087951697496019500000000000000000000,0,0,0
24841,755230000000000,45801963976435670,2087951697496019500000000000000000000,0,0,0
24842,755260000000000,45794687133747820,2087951697496019500000000000000000000,0,0,0
24843,755290000000000,45787411736149140,2087951697496019500000000000000000000,0,0,0
24844,755320000000000,45780137783295210,2087951697496019500000000000000000000,0,0,0
24845,755350000000000,45772865274841800,2087951697496019500000000000000000000,0,0,0
24846,755380000000000,45765594210444744,2087951697496019500000000000000000000,0,0,0
