time(s),radius(cm),n_photon(cm^-3),n_pairs(cm^-3),n_W,n_Z,n_H
1518,55540000000000,8697279100380623000000,2931378639918909700000000000000000000,0,0,0
1519,55570000000000,8683200773636257000000,2931380144664674500000000000000000000,0,0,0
1520,55600000000000,8669152815376509000000,2931381644545527000000000000000000000,0,0,0
1521,55630000000000,8655135143760364000000,2931383139579807000000000000000000000,0,0,0
1522,55660000000000,8641147677211312000000,2931384629785775500000000000000000000,0,0,0
1523,55690000000000,8627190334416388000000,2931386115181614700000000000000000000,0,0,0
1524,55720000000000,8613263034325154000000,2931387595785429000000000000000000000,0,0,0
1525,55750000000000,8599365696148726000000,2931389071615244700000000000000000000,0,0,0
1526,55780000000000,8585498239358770000000,2931390542689011000000000000000000000,0,0,0
1527,55810000000000,8571660583686550000000,2931392009024600000000000000000000000,0,0,0
1528,55840000000000,8557852649121918000000,2931393470639806300000000000000000000,0,0,0
1529,55870000000000,8544074355912379000000,2931394927552349000000000000000000000,0,0,0
1530,55900000000000,8530325624562102000000,2931396379779871000000000000000000000,0,0,0
1531,55930000000000,8516606375830952000000,2931397827339939400000000000000000000,0,0,0
1532,55960000000000,8502916530733546000000,2931399270250046300000000000000000000,0,0,0
1533,55990000000000,8489256010538297000000,2931400708527609000000000000000000000,0,0,0
1534,56020000000000,8475624736766445000000,2931402142189970000000000000000000000,0,0,0
1535,56050000000000,8462022631191140000000,2931403571254398000000000000000000000,0,0,0
1536,56080000000000,8448449615836468000000,2931404995738086300000000000000000000,0,0,0
1537,56110000000000,8434905612976532000000,2931406415658158000000000000000000000,0,0,0
1538,56140000000000,8421390545134515000000,2931407831031659400000000000000000000,0,0,0
1539,56170000000000,8407904335081746000000,2931409241875567400000000000000000000,0,0,0
1540,56200000000000,8394446905836763000000,2931410648206784300000000000000000000,0,0,0
1541,56230000000000,8381018180664410000000,2931412050042141000000000000000000000,0,0,0
1542,56260000000000,8367618083074915000000,2931413447398396000000000000000000000,0,0,0
1543,56290000000000,8354246536822959000000,2931414840292238600000000000000000000,0,0,0
1544,56320000000000,8340903465906772000000,2931416228740284600000000000000000000,0,0,0
1545,56350000000000,8327588794567242000000,2931417612759080000000000000000000000,0,0,0
1546,56380000000000,8314302447286987000000,2931418992365102000000000000000000000,0,0,0
1547,56410000000000,8301044348789473000000,2931420367574755000000000000000000000,0,0,0
1548,56440000000000,8287814424038107000000,2931421738404375000000000000000000000,0,0,0
1549,56470000000000,8274612598235360000000,2931423104870229600000000000000000000,0,0,0
1550,56500000000000,8261438796821857000000,2931424466988516400000000000000000000,0,0,0
1551,56530000000000,8248292945475516000000,2931425824775364000000000000000000000,0,0,0
1552,56560000000000,8235174970110652000000,2931427178246834600000000000000000000,0,0,0
1553,56590000000000,8222084796877102000000,2931428527418919600000000000000000000,0,0,0
1554,56620000000000,8209022352159358000000,2931429872307544000000000000000000000,0,0,0
1555,56650000000000,8195987562575704000000,2931431212928566300000000000000000000,0,0,0
1556,56680000000000,8182980354977319000000,2931432549297776000000000000000000000,0,0,0
1557,56710000000000,8170000656447454000000,2931433881430898300000000000000000000,0,0,0
1558,56740000000000,8157048394300551000000,2931435209343589500000000000000000000,0,0,0
1559,56770000000000,8144123496081390000000,2931436533051442000000000000000000000,0,0,0
1560,56800000000000,8131225889564251000000,2931437852569980000000000000000000000,0,0,0
1561,56830000000000,8118355502752048000000,2931439167914665000000000000000000000,0,0,0
1562,56860000000000,8105512263875495000000,2931440479100891000000000000000000000,0,0,0
1563,56890000000000,8092696101392267000000,2931441786143988500000000000000000000,0,0,0
1564,56920000000000,8079906943986160000000,2931443089059222300000000000000000000,0,0,0
1565,56950000000000,8067144720566254000000,2931444387861794400000000000000000000,0,0,0
1566,56980000000000,8054409360266093000000,2931445682566841600000000000000000000,0,0,0
1567,57010000000000,8041700792442851000000,2931446973189438000000000000000000000,0,0,0
1568,57040000000000,8029018946676507000000,2931448259744593000000000000000000000,0,0,0
1569,57070000000000,8016363752769033000000,2931449542247255000000000000000000000,0,0,0
1570,57100000000000,8003735140743575000000,2931450820712307600000000000000000000,0,0,0
1571,57130000000000,7991133040843639000000,2931452095154573400000000000000000000,0,0,0
1572,57160000000000,7978557383532283000000,2931453365588812000000000000000000000,0,0,0
1573,57190000000000,7966008099491310000000,2931454632029722000000000000000000000,0,0,0
1574,57220000000000,7953485119620467000000,2931455894491940000000000000000000000,0,0,0
1575,57250000000000,7940988375036642000000,2931457152990040000000000000000000000,0,0,0
1576,57280000000000,7928517797073087000000,2931458407538538000000000000000000000,0,0,0
1577,57310000000000,7916073317278588000000,2931459658151885700000000000000000000,0,0,0
1578,57340000000000,7903654867416717000000,2931460904844477700000000000000000000,0,0,0
1579,57370000000000,7891262379465012000000,2931462147630646000000000000000000000,0,0,0
1580,57400000000000,7878895785614231000000,2931463386524664000000000000000000000,0,0,0
1581,57430000000000,7866555018267528000000,2931464621540746000000000000000000000,0,0,0
1582,57460000000000,7854240010039725000000,2931465852693045000000000000000000000,0,0,0
1583,57490000000000,7841950693756493000000,2931467079995657000000000000000000000,0,0,0
1584,57520000000000,7829687002453618000000,2931468303462618600000000000000000000,0,0,0
1585,57550000000000,7817448869376227000000,2931469523107908000000000000000000000,0,0,0
1586,57580000000000,7805236227978005000000,2931470738945444500000000000000000000,0,0,0
1587,57610000000000,7793049011920461000000,2931471950989090000000000000000000000,0,0,0
1588,57640000000000,7780887155072157000000,2931473159252649300000000000000000000,0,0,0
1589,57670000000000,7768750591507952000000,2931474363749869000000000000000000000,0,0,0
1590,57700000000000,7756639255508268000000,2931475564494439600000000000000000000,0,0,0
1591,57730000000000,7744553081558318000000,2931476761499993300000000000000000000,0,0,0
1592,57760000000000,7732492004347394000000,2931477954780107000000000000000000000,0,0,0
1593,57790000000000,7720455958768084000000,2931479144348300500000000000000000000,0,0,0
1594,57820000000000,7708444879915579000000,2931480330218038000000000000000000000,0,0,0
1595,57850000000000,7696458703086902000000,2931481512402728000000000000000000000,0,0,0
1596,57880000000000,7684497363780202000000,2931482690915723000000000000000000000,0,0,0
1597,57910000000000,7672560797693997000000,2931483865770320700000000000000000000,0,0,0
1598,57940000000000,7660648940726482000000,2931485036979763000000000000000000000,0,0,0
1599,57970000000000,7648761728974783000000,2931486204557239000000000000000000000,0,0,0
1600,58000000000000,7636899098734234000000,2931487368515881000000000000000000000,0,0,0
1601,58030000000000,7625060986497675000000,2931488528868768000000000000000000000,0,0,0
1602,58060000000000,7613247328954735000000,2931489685628925000000000000000000000,0,0,0
1603,58090000000000,7601458062991116000000,2931490838809323000000000000000000000,0,0,0
1604,58120000000000,7589693125687889000000,2931491988422880000000000000000000000,0,0,0
1605,58150000000000,7577952454320771000000,2931493134482461000000000000000000000,0,0,0
1606,58180000000000,7566235986359463000000,2931494277000877000000000000000000000,0,0,0
1607,58210000000000,7554543659466903000000,2931495415990886000000000000000000000,0,0,0
1608,58240000000000,7542875411498612000000,2931496551465196000000000000000000000,0,0,0
1609,58270000000000,7531231180501962000000,2931497683436459000000000000000000000,0,0,0
1610,58300000000000,7519610904715518000000,2931498811917279000000000000000000000,0,0,0
1611,58330000000000,7508014522568333000000,2931499936920204000000000000000000000,0,0,0
1612,58360000000000,7496441972679260000000,2931501058457734700000000000000000000,0,0,0
1613,58390000000000,7484893193856279000000,2931502176542317000000000000000000000,0,0,0
1614,58420000000000,7473368125095820000000,2931503291186347700000000000000000000,0,0,0
1615,58450000000000,7461866705582066000000,2931504402402172400000000000000000000,0,0,0
1616,58480000000000,7450388874686315000000,2931505510202085600000000000000000000,0,0,0
1617,58510000000000,7438934571966262000000,2931506614598331400000000000000000000,0,0,0
1618,58540000000000,7427503737165380000000,2931507715603104600000000000000000000,0,0,0
1619,58570000000000,7416096310212213000000,2931508813228549400000000000000000000,0,0,0
1620,58600000000000,7404712231219743000000,2931509907486761000000000000000000000,0,0,0
1621,58630000000000,7393351440484700000000,2931510998389784300000000000000000000,0,0,0
1622,58660000000000,7382013878486942000000,2931512085949615300000000000000000000,0,0,0
1623,58690000000000,7370699485888766000000,2931513170178201000000000000000000000,0,0,0
1624,58720000000000,7359408203534274000000,2931514251087440000000000000000000000,0,0,0
1625,58750000000000,7348139972448720000000,2931515328689182000000000000000000000,0,0,0
1626,58780000000000,7336894733837860000000,2931516402995228300000000000000000000,0,0,0
1627,58810000000000,7325672429087310000000,2931517474017332500000000000000000000,0,0,0
1628,58840000000000,7314472999761904000000,2931518541767200000000000000000000000,0,0,0
1629,58870000000000,7303296387605061000000,2931519606256488000000000000000000000,0,0,0
1630,58900000000000,7292142534538136000000,2931520667496807300000000000000000000,0,0,0
1631,58930000000000,7281011382659795000000,2931521725499721400000000000000000000,0,0,0
1632,58960000000000,7269902874245386000000,2931522780276746000000000000000000000,0,0,0
1633,58990000000000,7258816951746297000000,2931523831839350500000000000000000000,0,0,0
1634,59020000000000,7247753557789354000000,2931524880198958000000000000000000000,0,0,0
1635,59050000000000,7236712635176168000000,2931525925366944400000000000000000000,0,0,0
1636,59080000000000,7225694126882535000000,2931526967354640000000000000000000000,0,0,0
1637,59110000000000,7214697976057816000000,2931528006173329400000000000000000000,0,0,0
1638,59140000000000,7203724126024309000000,2931529041834251000000000000000000000,0,0,0
1639,59170000000000,7192772520276645000000,2931530074348597000000000000000000000,0,0,0
1640,59200000000000,7181843102481173000000,2931531103727516700000000000000000000,0,0,0
1641,59230000000000,7170935816475360000000,2931532129982111400000000000000000000,0,0,0
1642,59260000000000,7160050606267172000000,2931533153123439400000000000000000000,0,0,0
1643,59290000000000,7149187416034475000000,2931534173162513000000000000000000000,0,0,0
1644,59320000000000,7138346190124445000000,2931535190110301700000000000000000000,0,0,0
1645,59350000000000,7127526873052949000000,2931536203977729000000000000000000000,0,0,0
1646,59380000000000,7116729409503967000000,2931537214775675000000000000000000000,0,0,0
1647,59410000000000,7105953744328981000000,2931538222514976500000000000000000000,0,0,0
1648,59440000000000,7095199822546402000000,2931539227206425400000000000000000000,0,0,0
1649,59470000000000,7084467589340975000000,2931540228860771000000000000000000000,0,0,0
1650,59500000000000,7073756990063176000000,2931541227488718400000000000000000000,0,0,0
1651,59530000000000,7063067970228646000000,2931542223100931000000000000000000000,0,0,0
1652,59560000000000,7052400475517612000000,2931543215708027300000000000000000000,0,0,0
1653,59590000000000,7041754451774290000000,2931544205320586000000000000000000000,0,0,0
1654,59620000000000,7031129845006320000000,2931545191949140000000000000000000000,0,0,0
1655,59650000000000,7020526601384184000000,2931546175604182000000000000000000000,0,0,0
1656,59680000000000,7009944667240636000000,2931547156296162000000000000000000000,0,0,0
1657,59710000000000,6999383989070143000000,2931548134035487300000000000000000000,0,0,0
1658,59740000000000,6988844513528293000000,2931549108832525000000000000000000000,0,0,0
1659,59770000000000,6978326187431255000000,2931550080697600000000000000000000000,0,0,0
1660,59800000000000,6967828957755187000000,2931551049640995000000000000000000000,0,0,0
1661,59830000000000,6957352771635706000000,2931552015672951500000000000000000000,0,0,0
1662,59860000000000,6946897576367309000000,2931552978803672000000000000000000000,0,0,0
1663,59890000000000,6936463319402808000000,2931553939043315400000000000000000000,0,0,0
1664,59920000000000,6926049948352812000000,2931554896402002000000000000000000000,0,0,0
