time(s),avg_energy(J/m^3),avg_photon(m^-3),avg_axion(m^-3),avg_neutrino(m^-3),avg_qgp_fraction
784,6921869.3386009885,10000000000,0.0099999921500019,0.8600000000003262,1
785,6918639.191864013,10000000000,0.009999992140002117,0.8600000000003262,1
786,6915410.585660037,10000000000,0.009999992129999016,0.8600000000003262,1
787,6912183.519225942,10000000000,0.00999999212000872,0.8600000000003262,1
788,6908957.991821431,10000000000,0.009999992110005622,0.8600000000003262,1
789,6905734.002696234,10000000000,0.009999992100005836,0.8600000000003262,1
790,6902511.551105825,10000000000,0.009999992090001896,0.8600000000003262,1
791,6899290.636289357,10000000000,0.009999992079998955,0.8600000000003262,1
792,6896071.257505077,10000000000,0.009999992069998381,0.8600000000003262,1
793,6892853.414001332,10000000000,0.009999992060008704,0.8600000000003262,1
794,6889637.105033038,10000000000,0.009999992050005603,0.8600000000003262,1
795,6886422.329855373,10000000000,0.00999999204000519,0.8600000000003262,1
796,6883209.087710208,10000000000,0.009999992030002089,0.8600000000003262,1
797,6879997.377868616,10000000000,0.009999992020001883,0.8600000000003262,1
798,6876787.199565694,10000000000,0.00999999201000131,0.8600000000003262,1
799,6873578.55206581,10000000000,0.009999991999998367,0.8600000000003262,1
800,6870371.43462922,10000000000,0.0099999919900079,0.8600000000003262,1
801,6867165.84649601,10000000000,0.009999991980008118,0.8600000000003262,1
802,6863961.786926233,10000000000,0.009999991970005017,0.8600000000003262,1
803,6860759.255178924,10000000000,0.009999991960001234,0.8600000000003262,1
804,6857558.250508012,10000000000,0.009999991949998135,0.8600000000003262,1
805,6854358.772164925,10000000000,0.009999991939998351,0.8600000000003262,1
806,6851160.819416851,10000000000,0.009999991930007885,0.8600000000003262,1
807,6847964.391510052,10000000000,0.009999991920004942,0.8600000000003262,1
808,6844769.487704253,10000000000,0.00999999191000437,0.8600000000003262,1
809,6841576.1072691195,10000000000,0.009999991900004165,0.8600000000003262,1
810,6838384.249448387,10000000000,0.009999991890001066,0.8600000000003262,1
811,6835193.913502361,10000000000,0.009999991880000648,0.8600000000003262,1
812,6832005.098693171,10000000000,0.009999991869997553,0.8600000000003262,1
813,6828817.804279432,10000000000,0.009999991860007874,0.8600000000003262,1
814,6825632.029512807,10000000000,0.009999991850007302,0.8600000000003262,1
815,6822447.773672391,10000000000,0.00999999184000436,0.8600000000003262,1
816,6819265.036000061,10000000000,0.00999999183000042,0.8600000000003262,1
817,6816083.815764836,10000000000,0.009999991820000635,0.8600000000003262,1
818,6812904.112222231,10000000000,0.009999991809997538,0.8600000000003262,1
819,6809725.924641406,10000000000,0.009999991800007225,0.8600000000003262,1
820,6806549.2522781165,10000000000,0.009999991790004126,0.8600000000003262,1
821,6803374.094393019,10000000000,0.009999991780004342,0.8600000000003262,1
822,6800200.450256347,10000000000,0.009999991770003347,0.8600000000003262,1
823,6797028.319122493,10000000000,0.009999991760000406,0.8600000000003262,1
824,6793857.700258637,10000000000,0.009999991749999833,0.8600000000003262,1
825,6790688.592928715,10000000000,0.009999991740010155,0.8600000000003262,1
826,6787520.996398962,10000000000,0.009999991730007055,0.8600000000003262,1
827,6784354.909931313,10000000000,0.00999999172000664,0.8600000000003262,1
828,6781190.332784892,10000000000,0.00999999171000354,0.8600000000003262,1
829,6778027.264224054,10000000000,0.00999999170000039,0.8600000000003262,1
830,6774865.703530464,10000000000,0.009999991689999816,0.8600000000003262,1
831,6771705.649954631,10000000000,0.009999991679996876,0.8600000000003262,1
832,6768547.10276399,10000000000,0.009999991670006408,0.8600000000003262,1
833,6765390.0612297,10000000000,0.009999991660006624,0.8600000000003262,1
834,6762234.5246248245,10000000000,0.009999991650003523,0.8600000000003262,1
835,6759080.492196295,10000000000,0.009999991640002686,0.8600000000003262,1
836,6755927.963226992,10000000000,0.009999991629999587,0.8600000000003262,1
837,6752776.936983393,10000000000,0.009999991619999803,0.8600000000003262,1
838,6749627.412731192,10000000000,0.009999991610009546,0.8600000000003262,1
839,6746479.38974071,10000000000,0.009999991600006447,0.8600000000003262,1
840,6743332.867281223,10000000000,0.009999991590006663,0.8600000000003262,1
841,6740187.844624037,10000000000,0.009999991580002723,0.8600000000003262,1
842,6737044.321033395,10000000000,0.00999999156999978,0.8600000000003262,1
843,6733902.295776377,10000000000,0.009999991559999208,0.8600000000003262,1
844,6730761.768129786,10000000000,0.009999991550009529,0.8600000000003262,1
845,6727622.737367898,10000000000,0.00999999154000643,0.8600000000003262,1
846,6724485.202758778,10000000000,0.009999991530006015,0.8600000000003262,1
847,6721349.163572018,10000000000,0.009999991520002915,0.8600000000003262,1
848,6718214.619078903,10000000000,0.00999999151000271,0.8600000000003262,1
849,6715081.5685511585,10000000000,0.009999991500002137,0.8600000000003262,1
850,6711950.011261667,10000000000,0.009999991489999194,0.8600000000003262,1
851,6708819.946491797,10000000000,0.009999991480008729,0.8600000000003262,1
852,6705691.373504502,10000000000,0.009999991470008943,0.8600000000003262,1
853,6702564.291575805,10000000000,0.009999991460005844,0.8600000000003262,1
854,6699438.699981869,10000000000,0.009999991450002061,0.8600000000003262,1
855,6696314.597994806,10000000000,0.009999991439998964,0.8600000000003262,1
856,6693191.984895975,10000000000,0.009999991429999178,0.8600000000003262,1
857,6690070.859954833,10000000000,0.00999999142000871,0.8600000000003262,1
858,6686951.222443342,10000000000,0.009999991410005769,0.8600000000003262,1
859,6683833.071646522,10000000000,0.009999991400005195,0.8600000000003262,1
860,6680716.406832025,10000000000,0.009999991390004992,0.8600000000003262,1
861,6677601.227285481,10000000000,0.00999999138000189,0.8600000000003262,1
862,6674487.5322760055,10000000000,0.009999991370001477,0.8600000000003262,1
863,6671375.321077631,10000000000,0.009999991359998376,0.8600000000003262,1
864,6668264.592984286,10000000000,0.0099999913500087,0.8600000000003262,1
865,6665155.347257163,10000000000,0.009999991340008126,0.8600000000003262,1
866,6662047.583179951,10000000000,0.009999991330005186,0.8600000000003262,1
867,6658941.300029972,10000000000,0.009999991320001246,0.8600000000003262,1
868,6655836.497098639,10000000000,0.009999991310001462,0.8600000000003262,1
869,6652733.173645746,10000000000,0.009999991299998361,0.8600000000003262,1
870,6649631.328970038,10000000000,0.009999991290008054,0.8600000000003262,1
871,6646530.962339108,10000000000,0.009999991280004953,0.8600000000003262,1
872,6643432.073031314,10000000000,0.009999991270005169,0.8600000000003262,1
873,6640334.6603399385,10000000000,0.009999991260004174,0.8600000000003262,1
874,6637238.72354112,10000000000,0.009999991250001231,0.8600000000003262,1
875,6634144.261910818,10000000000,0.00999999124000066,0.8600000000003262,1
876,6631051.274738628,10000000000,0.009999991230010982,0.8600000000003262,1
877,6627959.761300336,10000000000,0.009999991220007881,0.8600000000003262,1
878,6624869.720885497,10000000000,0.009999991210007468,0.8600000000003262,1
879,6621781.152770298,10000000000,0.009999991200004367,0.8600000000003262,1
880,6618694.056241651,10000000000,0.009999991190001216,0.8600000000003262,1
881,6615608.430581326,10000000000,0.009999991180000643,0.8600000000003262,1
882,6612524.275076089,10000000000,0.009999991169997701,0.8600000000003262,1
883,6609441.589010376,10000000000,0.009999991160007235,0.8600000000003262,1
884,6606360.371670782,10000000000,0.009999991150007449,0.8600000000003262,1
885,6603280.622333897,10000000000,0.00999999114000435,0.8600000000003262,1
886,6600202.340292513,10000000000,0.009999991130003527,0.8600000000003262,1
887,6597125.524832294,10000000000,0.009999991120000428,0.8600000000003262,1
888,6594050.175234326,10000000000,0.009999991110000642,0.8600000000003262,1
889,6590976.290799237,10000000000,0.009999991100010175,0.8600000000003262,1
890,6587903.870791337,10000000000,0.009999991090007234,0.8600000000003262,1
891,6584832.91452022,10000000000,0.009999991080006659,0.8600000000003262,1
892,6581763.421262287,10000000000,0.00999999107000351,0.8600000000003262,1
893,6578695.390300523,10000000000,0.009999991060000409,0.8600000000003262,1
894,6575628.820934073,10000000000,0.009999991049999995,0.8600000000003262,1
895,6572563.712451607,10000000000,0.009999991039996894,0.8600000000003262,1
896,6569500.064129082,10000000000,0.009999991030007217,0.8600000000003262,1
897,6566437.875273964,10000000000,0.009999991020006645,0.8600000000003262,1
898,6563377.145161015,10000000000,0.009999991010003702,0.8600000000003262,1
899,6560317.873086831,10000000000,0.009999991000002708,0.8600000000003262,1
900,6557260.058346685,10000000000,0.009999990990002924,0.8600000000003262,1
901,6554203.700216905,10000000000,0.009999990979999823,0.8600000000003262,1
902,6551148.798004104,10000000000,0.009999990970009516,0.8600000000003262,1
903,6548095.350991609,10000000000,0.009999990960006415,0.8600000000003262,1
904,6545043.358471189,10000000000,0.009999990950006631,0.8600000000003262,1
905,6541992.819741746,10000000000,0.00999999094000269,0.8600000000003262,1
906,6538943.734090725,10000000000,0.009999990929999751,0.8600000000003262,1
907,6535896.100808656,10000000000,0.009999990919999176,0.8600000000003262,1
908,6532849.919191692,10000000000,0.0099999909100095,0.8600000000003262,1
909,6529805.188537587,10000000000,0.0099999909000064,0.8600000000003262,1
910,6526761.908133127,10000000000,0.009999990890005986,0.8600000000003262,1
911,6523720.077273472,10000000000,0.009999990880002885,0.8600000000003262,1
912,6520679.69526267,10000000000,0.009999990870002681,0.8600000000003262,1
913,6517640.761383766,10000000000,0.009999990860002108,0.8600000000003262,1
914,6514603.274941946,10000000000,0.009999990849999167,0.8600000000003262,1
915,6511567.235227221,10000000000,0.009999990840008698,0.8600000000003262,1
916,6508532.641537544,10000000000,0.009999990830008916,0.8600000000003262,1
917,6505499.4931634655,10000000000,0.009999990820005815,0.8600000000003262,1
918,6502467.789407338,10000000000,0.009999990810002034,0.8600000000003262,1
919,6499437.52957083,10000000000,0.009999990799998934,0.8600000000003262,1
920,6496408.712942096,10000000000,0.009999990789999151,0.8600000000003262,1
921,6493381.338825444,10000000000,0.009999990780008683,0.8600000000003262,1
922,6490355.406515638,10000000000,0.00999999077000574,0.8600000000003262,1
923,6487330.915313766,10000000000,0.009999990760005167,0.8600000000003262,1
924,6484307.864520644,10000000000,0.009999990750004961,0.8600000000003262,1
925,6481286.2534275185,10000000000,0.009999990740001862,0.8600000000003262,1
926,6478266.081340595,10000000000,0.009999990730001447,0.8600000000003262,1
927,6475247.347562269,10000000000,0.009999990719998348,0.8600000000003262,1
928,6472230.051382413,10000000000,0.009999990710008668,0.8600000000003262,1
929,6469214.192108729,10000000000,0.009999990700008307,0.8600000000003262,1
930,6466199.769043543,10000000000,0.009999990690005206,0.8600000000003262,1
931,6463186.781491287,10000000000,0.009999990680002055,0.8600000000003262,1
932,6460175.228738971,10000000000,0.009999990670001483,0.8600000000003262,1
933,6457165.110105157,10000000000,0.00999999065999854,0.8600000000003262,1
934,6454156.424877748,10000000000,0.009999990650008074,0.8600000000003262,1
935,6451149.17237306,10000000000,0.00999999064000829,0.8600000000003262,1
936,6448143.351888559,10000000000,0.00999999063000519,0.8600000000003262,1
937,6445138.962726174,10000000000,0.009999990620004354,0.8600000000003262,1
938,6442136.004183912,10000000000,0.009999990610001255,0.8600000000003262,1
939,6439134.4755851915,10000000000,0.009999990600001469,0.8600000000003262,1
940,6436134.376211511,10000000000,0.009999990590011004,0.8600000000003262,1
941,6433135.705383147,10000000000,0.009999990580008061,0.8600000000003262,1
942,6430138.462399901,10000000000,0.009999990570007488,0.8600000000003262,1
943,6427142.64656442,10000000000,0.009999990560004337,0.8600000000003262,1
944,6424148.257183569,10000000000,0.00999999055000124,0.8600000000003262,1
945,6421155.293569992,10000000000,0.009999990540000822,0.8600000000003262,1
946,6418163.755025746,10000000000,0.009999990529997723,0.8600000000003262,1
947,6415173.640857637,10000000000,0.009999990520008044,0.8600000000003262,1
948,6412184.95036933,10000000000,0.00999999051000747,0.8600000000003262,1
949,6409197.682873402,10000000000,0.00999999050000453,0.8600000000003262,1
950,6406211.837677618,10000000000,0.009999990490003538,0.8600000000003262,1
951,6403227.414092446,10000000000,0.009999990480003754,0.8600000000003262,1
952,6400244.41141718,10000000000,0.009999990470000655,0.8600000000003262,1
953,6397262.828969769,10000000000,0.009999990460010344,0.8600000000003262,1
954,6394282.666055265,10000000000,0.009999990450007245,0.8600000000003262,1
955,6391303.921985062,10000000000,0.009999990440007461,0.8600000000003262,1
956,6388326.596067044,10000000000,0.009999990430003521,0.8600000000003262,1
957,6385350.687612196,10000000000,0.00999999042000058,0.8600000000003262,1
958,6382376.195932017,10000000000,0.009999990410000005,0.8600000000003262,1
959,6379403.120333668,10000000000,0.009999990400010327,0.8600000000003262,1
960,6376431.460141613,10000000000,0.009999990390007228,0.8600000000003262,1
961,6373461.214650778,10000000000,0.009999990380006813,0.8600000000003262,1
962,6370492.383179284,10000000000,0.009999990370003712,0.8600000000003262,1
963,6367524.9650457585,10000000000,0.009999990360003508,0.8600000000003262,1
964,6364558.959554338,10000000000,0.009999990350002935,0.8600000000003262,1
965,6361594.366024827,10000000000,0.009999990339999994,0.8600000000003262,1
966,6358631.183758407,10000000000,0.009999990330009525,0.8600000000003262,1
967,6355669.412081769,10000000000,0.009999990320009743,0.8600000000003262,1
968,6352709.050311449,10000000000,0.009999990310006642,0.8600000000003262,1
969,6349750.097747842,10000000000,0.009999990300002861,0.8600000000003262,1
970,6346792.553713376,10000000000,0.00999999028999976,0.8600000000003262,1
971,6343836.417529297,10000000000,0.009999990279999977,0.8600000000003262,1
972,6340881.688497307,10000000000,0.009999990270009522,0.8600000000003262,1
973,6337928.365939163,10000000000,0.00999999026000658,0.8600000000003262,1
974,6334976.449178846,10000000000,0.009999990250006007,0.8600000000003262,1
975,6332025.937521308,10000000000,0.0099999902400058,0.8600000000003262,1
976,6329076.8302917,10000000000,0.009999990230002703,0.8600000000003262,1
977,6326129.126800536,10000000000,0.009999990220002286,0.8600000000003262,1
978,6323182.826367108,10000000000,0.009999990209999188,0.8600000000003262,1
979,6320237.928314205,10000000000,0.009999990200009507,0.8600000000003262,1
980,6317294.431955059,10000000000,0.009999990190008936,0.8600000000003262,1
981,6314352.336608697,10000000000,0.009999990180005993,0.8600000000003262,1
982,6311411.6415921515,10000000000,0.009999990170002054,0.8600000000003262,1
983,6308472.3462249655,10000000000,0.00999999016000227,0.8600000000003262,1
984,6305534.449832145,10000000000,0.009999990149999171,0.8600000000003262,1
985,6302597.9517329,10000000000,0.00999999014000886,0.8600000000003262,1
986,6299662.851245007,10000000000,0.009999990130005762,0.8600000000003262,1
987,6296729.147677644,10000000000,0.009999990120005978,0.8600000000003262,1
988,6293796.840372574,10000000000,0.009999990110004985,0.8600000000003262,1
989,6290865.92863988,10000000000,0.009999990100002042,0.8600000000003262,1
990,6287936.411801301,10000000000,0.009999990090001467,0.8600000000003262,1
991,6285008.289174686,10000000000,0.00999999008001179,0.8600000000003262,1
992,6282081.560089123,10000000000,0.00999999007000869,0.8600000000003262,1
993,6279156.223866905,10000000000,0.009999990060008276,0.8600000000003262,1
994,6276232.279825583,10000000000,0.009999990050005179,0.8600000000003262,1
995,6273309.727294774,10000000000,0.009999990040002028,0.8600000000003262,1
996,6270388.565592159,10000000000,0.009999990030001455,0.8600000000003262,1
997,6267468.794046305,10000000000,0.009999990019998512,0.8600000000003262,1
998,6264550.4119774215,10000000000,0.009999990010008047,0.8600000000003262,1
999,6261633.4187128395,10000000000,0.009999990000008261,0.8600000000003262,1
